Order_ID,Customer_ID,Date,Customer_Age,Gender,City,Department,Product,Category,Quantity,Unit_Price,Discount_Percent,Payment_Method,Order_Status,Rating,Delivery_Days,Employee_Experience,Gross_Amount,Discount_Amount,Net_Amount
ORD10305,CUST1305,2024-10-13,58.0,Male,Multan,IT,Laptop,Electronics,2,107871.46,7.6,EasyPaisa,Completed,3.7,10.0,6,215742.92,16396.46,199346.46
ORD10306,CUST1306,2024-10-14,53.0,Female,Faisalabad,HR,Tablet,Accessories,5,41792.19,,EasyPaisa,Completed,4.6,10.0,14,208960.95,50380.49,158580.46
ORD10307,CUST1307,2024-10-15,50.0,Female,Multan,Sales,Printer,Office,7,176797.73,24.53,Card,Completed,1.2,5.0,7,1237584.11,303579.38,934004.73
ORD10308,CUST1308,2024-10-16,21.0,Female,Karachi,Operations,Printer,Electronics,7,134069.27,29.37,JazzCash,Completed,1.6,12.0,12,938484.89,275633.01,662851.88
ORD10309,CUST1309,2024-10-17,50.0,Female,Lahore,HR,Monitor,Office,5,159013.18,15.06,EasyPaisa,Completed,3.9,7.0,4,795065.9,119736.92,675328.98
ORD10310,CUST1310,2024-10-18,31.0,Male,Peshawar,HR,Phone,Office,1,49523.5,13.65,Card,Pending,2.7,10.0,3,49523.5,6759.96,42763.54
ORD10311,CUST1311,2024-10-19,38.0,Male,Peshawar,HR,Printer,Accessories,7,53330.59,22.6,Card,Completed,2.6,3.0,6,373314.13,84368.99,288945.14
ORD10312,CUST1312,2024-10-20,65.0,Female,Burewala,HR,Printer,Electronics,2,10853.58,3.97,EasyPaisa,Returned,1.5,2.0,0,21707.16,861.77,20845.39
ORD10313,CUST1313,2024-10-21,37.0,Male,Burewala,IT,Smartwatch,Office,2,80855.85,16.41,Card,Completed,3.0,6.0,5,161711.7,26536.89,135174.81
ORD10314,CUST1314,2024-10-22,25.0,Male,Karachi,Operations,Monitor,Electronics,7,140156.29,16.39,Cash,Completed,1.5,5.0,14,981094.03,160801.31,820292.72
ORD10315,CUST1315,2024-10-23,24.0,Male,Karachi,Operations,Tablet,Electronics,2,214554.76,2.68,Cash,Completed,2.9,9.0,7,429109.52,11500.14,417609.38
ORD10316,CUST1316,2024-10-24,20.0,Female,Lahore,Operations,Phone,Accessories,5,166898.4,12.54,EasyPaisa,Completed,4.1,10.0,6,834492.0,104645.3,729846.7
ORD10317,CUST1317,2024-10-24,34.0,Male,Burewala,Finance,Webcam,Electronics,6,109131.38,25.6,JazzCash,Completed,2.0,4.0,1,654788.28,167625.8,487162.48
ORD10318,CUST1318,2024-10-25,50.0,Female,Gujranwala,Marketing,Laptop,Electronics,6,238303.47,25.68,Cash,Returned,2.9,11.0,13,1429820.82,367177.99,1062642.83
ORD10319,CUST1319,2024-10-26,65.0,Male,Gujranwala,Operations,Headphones,Office,4,179951.68,2.98,Cash,Completed,5.0,3.0,12,719806.72,21450.24,698356.48
ORD10320,CUST1320,2024-10-27,29.0,Male,Lahore,HR,Keyboard,Accessories,6,232576.22,2.72,EasyPaisa,Completed,3.7,9.0,13,1395457.32,37956.44,1357500.88
ORD10321,CUST1321,2024-10-28,39.0,Male,Gujranwala,HR,Printer,Electronics,3,132133.2,7.88,Bank Transfer,Completed,4.4,8.0,6,396399.6,31236.29,365163.31
ORD10322,CUST1322,2024-10-29,39.0,Female,Sialkot,Operations,Monitor,Office,5,65096.62,26.24,Card,Completed,2.7,6.0,12,325483.1,85406.77,240076.33
ORD10323,CUST1323,2024-10-30,63.0,Male,Rawalpindi,Operations,Headphones,Accessories,2,13680.26,3.87,Cash,Cancelled,4.1,1.0,5,27360.52,1058.85,26301.67
ORD10324,CUST1324,2024-10-31,,Female,Lahore,HR,Keyboard,Accessories,7,181658.17,21.6,Bank Transfer,Completed,1.2,14.0,12,1271607.19,274667.15,996940.04
ORD10325,CUST1325,2024-11-01,55.0,Female,Lahore,Finance,Keyboard,Office,6,30765.1,3.03,JazzCash,Completed,1.5,10.0,4,184590.6,5593.1,178997.5
ORD10326,CUST1326,2024-11-02,55.0,Female,Islamabad,Sales,Webcam,Office,5,76042.39,18.69,Bank Transfer,Completed,1.8,13.0,3,380211.95,71061.61,309150.34
ORD10327,CUST1327,2024-11-03,62.0,Male,Faisalabad,Sales,Webcam,Office,6,133351.49,10.68,EasyPaisa,Completed,2.6,12.0,0,800108.94,85451.63,714657.31
ORD10328,CUST1328,2024-11-04,25.0,Male,Faisalabad,Operations,Webcam,Office,1,141321.94,23.67,JazzCash,Completed,4.4,11.0,12,141321.94,33450.9,107871.04
ORD10329,CUST1329,2024-11-05,44.0,Male,Sialkot,IT,Mouse,Office,2,150345.51,7.01,JazzCash,Completed,2.4,1.0,1,300691.02,21078.44,279612.58
ORD10330,CUST1330,2024-11-06,44.0,Male,Burewala,Operations,Mouse,Electronics,1,41980.7,19.18,Bank Transfer,Completed,3.6,12.0,14,41980.7,8051.9,33928.8
ORD10331,CUST1331,2024-11-07,51.0,Female,Karachi,Operations,Keyboard,Electronics,2,95244.48,7.07,EasyPaisa,Completed,3.8,6.0,6,190488.96,13467.57,177021.39
ORD10332,CUST1332,2024-11-08,38.0,Female,Karachi,Sales,Webcam,Accessories,5,154489.96,21.41,Cash,Completed,3.3,13.0,9,772449.8,165381.5,607068.3
ORD10333,CUST1333,2024-11-09,47.0,Female,Multan,HR,Smartwatch,Electronics,4,242469.81,26.21,Bank Transfer,Returned,2.4,3.0,2,969879.24,254205.35,715673.89
ORD10334,CUST1334,2024-11-10,50.0,Male,Sialkot,Operations,Printer,Electronics,6,182043.97,3.8,Cash,Cancelled,3.3,3.0,4,1092263.82,41506.03,1050757.79
ORD10335,CUST1335,2024-11-10,45.0,Female,Lahore,HR,Headphones,Electronics,6,230689.64,26.0,Bank Transfer,Completed,2.4,6.0,7,1384137.84,359875.84,1024262.0
ORD10336,CUST1336,2024-11-11,64.0,Male,Sialkot,HR,Headphones,Office,3,190671.91,17.81,Cash,Completed,1.3,13.0,12,572015.73,101876.0,470139.73
ORD10337,CUST1337,2024-11-12,50.0,Female,Sialkot,IT,Mouse,Accessories,7,148133.38,3.81,Bank Transfer,Completed,5.0,3.0,12,1036933.66,39507.17,997426.49
ORD10338,CUST1338,2024-11-13,22.0,Male,Sialkot,HR,Keyboard,Accessories,1,48409.83,12.83,JazzCash,Completed,1.5,13.0,7,48409.83,6210.98,42198.85
ORD10339,CUST1339,2024-11-14,65.0,Male,Faisalabad,Sales,Monitor,Accessories,6,166838.07,4.83,Card,Pending,1.3,11.0,5,1001028.42,48349.67,952678.75
ORD10340,CUST1340,2024-11-15,36.0,Female,Sialkot,Finance,Tablet,Accessories,5,156033.2,21.01,JazzCash,Completed,4.5,10.0,4,780166.0,163912.88,616253.12
ORD10341,CUST1341,2024-11-16,21.0,Female,Rawalpindi,Finance,Tablet,Electronics,4,150816.06,22.77,Cash,Cancelled,2.2,,12,603264.24,137363.27,465900.97
ORD10342,CUST1342,2024-11-17,52.0,Female,Karachi,Marketing,Mouse,Electronics,7,122701.57,3.17,EasyPaisa,Returned,3.6,5.0,1,858910.99,27227.48,831683.51
ORD10343,CUST1343,2024-11-18,34.0,Female,Multan,Operations,Monitor,Office,5,132399.82,15.18,JazzCash,Completed,2.3,4.0,8,661999.1,100491.46,561507.64
ORD10344,CUST1344,2024-11-19,61.0,Male,Rawalpindi,Sales,Mouse,Accessories,1,83943.41,24.44,Card,Completed,2.6,8.0,0,83943.41,20515.77,63427.64
ORD10345,CUST1345,2024-11-20,45.0,Female,Multan,HR,Tablet,Electronics,3,130068.52,28.08,Cash,Completed,2.0,,10,390205.56,109569.72,280635.84
ORD10346,CUST1346,2024-11-21,47.0,Female,Islamabad,Finance,Monitor,Electronics,6,49790.2,15.41,JazzCash,Completed,2.4,12.0,1,298741.2,46036.02,252705.18
ORD10347,CUST1347,2024-11-22,46.0,Female,Multan,Sales,Webcam,Office,5,201391.01,28.51,Bank Transfer,Completed,,14.0,12,1006955.05,287082.88,719872.17
ORD10348,CUST1348,2024-11-23,63.0,Male,Karachi,Finance,Keyboard,Office,7,46851.35,16.07,EasyPaisa,Completed,3.9,11.0,0,327959.45,52703.08,275256.37
ORD10349,CUST1349,2024-11-24,23.0,Male,Karachi,HR,Headphones,Office,2,21699.09,11.83,Cash,Cancelled,3.0,7.0,11,43398.18,5134.0,38264.18
ORD10350,CUST1350,2024-11-25,52.0,Female,Sialkot,Finance,Smartwatch,Electronics,4,109343.38,25.45,JazzCash,Completed,4.8,4.0,3,437373.52,111311.56,326061.96
ORD10351,CUST1001,2024-11-26,58.0,Male,Peshawar,Operations,Phone,Electronics,7,164747.71,14.79,Cash,Completed,1.2,2.0,3,1153233.97,170563.3,982670.67
ORD10352,CUST1002,2024-11-26,54.0,Female,Islamabad,Operations,Keyboard,Office,5,109710.35,14.16,Bank Transfer,Completed,3.0,7.0,4,548551.75,77674.93,470876.82
ORD10353,CUST1003,2024-11-27,41.0,Male,Lahore,Marketing,Webcam,Accessories,4,69550.16,14.71,Card,Completed,3.3,13.0,4,278200.64,40923.31,237277.33
ORD10354,CUST1004,2024-11-28,46.0,Male,Gujranwala,Marketing,Tablet,Office,6,139763.71,25.4,JazzCash,Completed,4.7,1.0,7,838582.26,212999.89,625582.37
ORD10355,CUST1005,2024-11-29,63.0,Male,Multan,Finance,Webcam,Office,2,87077.08,,Cash,Cancelled,1.2,4.0,10,174154.16,43468.88,130685.28
ORD10356,CUST1006,2024-11-30,48.0,Male,Peshawar,Sales,Mouse,Office,3,233250.49,12.11,Cash,Completed,3.3,,14,699751.47,84739.9,615011.57
ORD10357,CUST1007,2024-12-01,52.0,Female,Sialkot,Operations,Monitor,Office,7,230699.96,10.0,Cash,Completed,4.4,14.0,10,1614899.72,161489.97,1453409.75
ORD10358,CUST1008,2024-12-02,50.0,Female,Faisalabad,Sales,Headphones,Electronics,3,125841.77,14.76,Card,Completed,2.0,4.0,2,377525.31,55722.74,321802.57
ORD10359,CUST1009,2024-12-03,38.0,Female,Lahore,Sales,Printer,Accessories,2,82307.06,17.18,Cash,Completed,4.5,12.0,5,164614.12,28280.71,136333.41
ORD10360,CUST1010,2024-12-04,49.0,Male,Burewala,Finance,Mouse,Office,4,184414.54,7.15,EasyPaisa,Pending,1.1,13.0,11,737658.16,52742.56,684915.6
ORD10361,CUST1011,2024-12-05,40.0,Female,Peshawar,Sales,Keyboard,Accessories,6,9659.88,23.82,EasyPaisa,Completed,3.9,3.0,12,57959.28,13805.9,44153.38
ORD10362,CUST1012,2024-12-06,50.0,Female,Faisalabad,Operations,Mouse,Accessories,5,118954.87,14.59,Cash,Pending,4.7,10.0,11,594774.35,86777.58,507996.77
ORD10363,CUST1013,2024-12-07,20.0,Female,Islamabad,HR,Keyboard,Accessories,2,84412.69,10.02,EasyPaisa,Completed,3.6,10.0,2,168825.38,16916.3,151909.08
ORD10364,CUST1014,2024-12-08,35.0,Male,Sialkot,Marketing,Printer,Office,1,230173.7,3.2,JazzCash,Completed,2.8,2.0,12,230173.7,7365.56,222808.14
ORD10365,CUST1015,2024-12-09,42.0,Male,Lahore,HR,Laptop,Electronics,4,3494.76,7.17,EasyPaisa,Completed,1.2,14.0,1,13979.04,1002.3,12976.74
ORD10366,CUST1016,2024-12-10,59.0,Male,Lahore,Sales,Headphones,Office,3,138427.31,28.48,Cash,Completed,4.7,3.0,7,415281.93,118272.29,297009.64
ORD10367,CUST1017,2024-12-11,48.0,Female,Lahore,HR,Smartwatch,Accessories,7,185295.56,9.15,Bank Transfer,Completed,2.9,1.0,0,1297068.92,118681.81,1178387.11
ORD10368,CUST1018,2024-12-12,20.0,Female,Islamabad,Operations,Smartwatch,Accessories,2,121511.99,5.07,JazzCash,Pending,1.1,10.0,8,243023.98,12321.32,230702.66
ORD10369,CUST1019,2024-12-13,57.0,Female,Multan,Operations,Phone,Electronics,3,21808.06,13.82,Card,Completed,3.8,8.0,10,65424.18,9041.62,56382.56
ORD10370,CUST1020,2024-12-13,63.0,Male,Burewala,Sales,Webcam,Office,4,243129.12,9.21,Cash,Completed,2.9,1.0,6,972516.48,89568.77,882947.71
ORD10371,CUST1021,2024-12-14,41.0,Male,Islamabad,Finance,Laptop,Accessories,3,129743.6,1.05,Card,Completed,1.5,3.0,11,389230.8,4086.92,385143.88
ORD10372,CUST1022,2024-12-15,49.0,Female,Gujranwala,HR,Smartwatch,Electronics,2,153739.47,9.69,Bank Transfer,Completed,1.9,14.0,9,307478.94,29794.71,277684.23
ORD10373,CUST1023,2024-12-16,64.0,Male,Burewala,Finance,Mouse,Accessories,4,59534.14,16.32,Card,Completed,1.3,3.0,12,238136.56,38863.89,199272.67
ORD10374,CUST1024,2024-12-17,39.0,Male,Karachi,Finance,Webcam,Electronics,1,121132.77,,Cash,Completed,3.3,13.0,14,121132.77,20047.47,101085.3
ORD10375,CUST1025,2024-12-18,40.0,Male,Sialkot,IT,Laptop,Electronics,2,107572.8,10.7,Cash,Completed,3.5,2.0,11,215145.6,23020.58,192125.02
ORD10376,CUST1026,2024-12-19,19.0,Male,Islamabad,Sales,Monitor,Office,5,19186.51,13.42,Bank Transfer,Completed,3.0,14.0,10,95932.55,12874.15,83058.4
ORD10377,CUST1027,2024-12-20,44.0,Female,Faisalabad,Marketing,Monitor,Accessories,6,26987.01,28.97,Cash,Completed,4.3,5.0,3,161922.06,46908.82,115013.24
ORD10378,CUST1028,2024-12-21,59.0,Male,Burewala,Operations,Webcam,Office,2,209449.39,11.32,Bank Transfer,Completed,4.4,10.0,2,418898.78,47419.34,371479.44
ORD10379,CUST1029,2024-12-22,19.0,Male,Gujranwala,Operations,Keyboard,Accessories,4,60335.08,7.75,Bank Transfer,Completed,3.5,3.0,5,241340.32,18703.87,222636.45
ORD10380,CUST1030,2024-12-23,43.0,Male,Karachi,Sales,Keyboard,Office,7,49142.09,7.3,Cash,Completed,1.1,3.0,8,343994.63,25111.61,318883.02
ORD10381,CUST1031,2024-12-24,34.0,Male,Multan,Marketing,Mouse,Accessories,6,126475.41,13.73,EasyPaisa,Returned,3.8,8.0,14,758852.46,104190.44,654662.02
ORD10382,CUST1032,2024-12-25,57.0,Female,Faisalabad,Operations,Laptop,Office,2,192302.41,22.79,Bank Transfer,Completed,2.7,4.0,8,384604.82,87651.44,296953.38
ORD10383,CUST1033,2024-12-26,50.0,Female,Burewala,Sales,Laptop,Electronics,1,15955.66,6.18,Cash,Completed,3.3,4.0,3,15955.66,986.06,14969.6
ORD10384,CUST1034,2024-12-27,26.0,Male,Sialkot,Operations,Webcam,Accessories,7,144413.58,21.28,EasyPaisa,Completed,3.6,3.0,9,1010895.06,215118.47,795776.59
ORD10385,CUST1035,2024-12-28,60.0,Male,Faisalabad,Finance,Tablet,Accessories,1,30243.01,0.63,Bank Transfer,Completed,2.4,11.0,4,30243.01,190.53,30052.48
ORD10386,CUST1036,2024-12-29,65.0,Male,Karachi,HR,Monitor,Electronics,5,9597.03,12.57,EasyPaisa,Pending,4.7,1.0,10,47985.15,6031.73,41953.42
ORD10387,CUST1037,2024-12-29,56.0,Male,Faisalabad,HR,Laptop,Office,7,13659.62,23.28,JazzCash,Completed,1.5,8.0,12,95617.34,22259.72,73357.62
ORD10388,CUST1038,2024-12-30,46.0,Male,Rawalpindi,Operations,Webcam,Accessories,3,208623.94,10.16,JazzCash,Returned,3.7,1.0,8,625871.82,63588.58,562283.24
ORD10389,CUST1039,2024-12-31,59.0,Male,Peshawar,IT,Printer,Accessories,7,29934.13,16.91,EasyPaisa,Cancelled,1.0,7.0,15,209538.91,35433.03,174105.88
ORD10390,CUST1040,2025-01-01,43.0,Female,Multan,Marketing,Phone,Office,6,11765.27,6.15,Bank Transfer,Completed,4.7,5.0,1,70591.62,4341.38,66250.24
ORD10391,CUST1041,2025-01-02,52.0,Male,Karachi,Marketing,Printer,Electronics,7,109756.02,22.26,Cash,Completed,1.5,4.0,1,768292.14,171021.83,597270.31
ORD10392,CUST1042,2025-01-03,42.0,Female,Faisalabad,Marketing,Headphones,Office,4,211076.37,1.57,Card,Completed,1.4,4.0,4,844305.48,13255.6,831049.88
ORD10393,CUST1043,2025-01-04,41.0,Female,Peshawar,Finance,Mouse,Office,4,65970.89,25.58,Cash,Completed,2.3,,0,263883.56,67501.41,196382.15
ORD10394,CUST1044,2025-01-05,30.0,Male,Peshawar,Marketing,Laptop,Office,3,105717.3,5.95,Card,Completed,2.5,11.0,7,317151.9,18870.54,298281.36
ORD10395,CUST1045,2025-01-06,24.0,Female,Faisalabad,HR,Headphones,Accessories,7,10460.67,26.23,Card,Completed,1.9,11.0,4,73224.69,19206.84,54017.85
ORD10396,CUST1046,2025-01-07,53.0,Female,Sialkot,Finance,Smartwatch,Electronics,1,112545.09,10.58,Bank Transfer,Completed,3.3,13.0,11,112545.09,11907.27,100637.82
ORD10397,CUST1047,2025-01-08,62.0,Female,Rawalpindi,Sales,Headphones,Electronics,1,144614.46,21.68,EasyPaisa,Completed,,14.0,9,144614.46,31352.41,113262.05
ORD10398,CUST1048,2025-01-09,37.0,Female,Islamabad,Marketing,Webcam,Office,2,142941.31,9.58,Cash,Completed,1.1,6.0,1,285882.62,27387.55,258495.07
ORD10399,CUST1049,2025-01-10,18.0,Female,Rawalpindi,Marketing,Laptop,Accessories,5,83440.46,27.18,EasyPaisa,Cancelled,2.3,14.0,11,417202.3,113395.59,303806.71
ORD10400,CUST1050,2025-01-11,25.0,Female,Faisalabad,Sales,Phone,Office,6,79225.53,3.8,JazzCash,Completed,4.2,12.0,8,475353.18,18063.42,457289.76
ORD10401,CUST1051,2025-01-12,63.0,Male,Multan,Marketing,Webcam,Accessories,5,27102.59,5.36,Bank Transfer,Pending,3.8,1.0,1,135512.95,7263.49,128249.46
ORD10402,CUST1052,2025-01-13,33.0,Female,Islamabad,Sales,Webcam,Accessories,7,92016.18,14.79,Bank Transfer,Completed,3.9,14.0,6,644113.26,95264.35,548848.91
ORD10403,CUST1053,2025-01-14,31.0,Female,Karachi,Finance,Mouse,Accessories,5,25323.92,2.46,JazzCash,Completed,3.8,10.0,7,126619.6,3114.84,123504.76
ORD10404,CUST1054,2025-01-15,29.0,Female,Rawalpindi,HR,Mouse,Accessories,2,191765.69,5.88,Cash,Completed,2.2,8.0,13,383531.38,22551.65,360979.73
ORD10405,CUST1055,2025-01-15,40.0,Male,Faisalabad,Sales,Monitor,Electronics,5,241585.44,28.31,JazzCash,Completed,1.4,13.0,5,1207927.2,341964.19,865963.01
ORD10406,CUST1056,2025-01-16,32.0,Female,Rawalpindi,IT,Monitor,Accessories,3,242533.58,29.29,Cash,Completed,2.1,14.0,13,727600.74,213114.26,514486.48
ORD10407,CUST1057,2025-01-17,45.0,Male,Islamabad,Sales,Keyboard,Accessories,2,216335.24,11.29,Card,Completed,4.3,2.0,10,432670.48,48848.5,383821.98
ORD10408,CUST1058,2025-01-18,,Female,Gujranwala,Marketing,Tablet,Office,3,150397.64,,Bank Transfer,Pending,4.9,6.0,6,451192.92,124980.44,326212.48
ORD10409,CUST1059,2025-01-19,19.0,Male,Burewala,Finance,Laptop,Office,7,175365.99,16.34,Cash,Completed,3.0,9.0,10,1227561.93,200583.62,1026978.31
ORD10410,CUST1060,2025-01-20,49.0,Male,Rawalpindi,Operations,Laptop,Electronics,2,71658.85,8.09,EasyPaisa,Completed,1.0,1.0,0,143317.7,11594.4,131723.3
ORD10411,CUST1061,2025-01-21,40.0,Female,Karachi,Finance,Headphones,Office,7,157877.22,21.07,EasyPaisa,Cancelled,1.6,6.0,3,1105140.54,232853.11,872287.43
ORD10412,CUST1062,2025-01-22,39.0,Female,Karachi,Operations,Laptop,Accessories,7,114184.56,19.77,Bank Transfer,Completed,2.3,8.0,12,799291.92,158020.01,641271.91
ORD10413,CUST1063,2025-01-23,42.0,Male,Lahore,Sales,Laptop,Office,5,120763.33,29.67,JazzCash,Completed,3.3,10.0,6,603816.65,179152.4,424664.25
ORD10414,CUST1064,2025-01-24,39.0,Female,Rawalpindi,HR,Tablet,Electronics,3,189565.25,7.95,JazzCash,Completed,1.3,13.0,15,568695.75,45211.31,523484.44
ORD10415,CUST1065,2025-01-25,39.0,Male,Burewala,IT,Smartwatch,Office,7,70838.63,20.16,Cash,Cancelled,4.8,2.0,0,495870.41,99967.47,395902.94
ORD10416,CUST1066,2025-01-26,59.0,Male,Sialkot,Finance,Monitor,Office,3,79850.88,1.56,JazzCash,Completed,2.5,5.0,12,239552.64,3737.02,235815.62
ORD10417,CUST1067,2025-01-27,23.0,Male,Peshawar,Marketing,Monitor,Electronics,3,231198.13,,Bank Transfer,Completed,,6.0,0,693594.39,23651.57,669942.82
ORD10418,CUST1068,2025-01-28,32.0,Male,Burewala,Operations,Phone,Electronics,2,14527.96,0.12,Cash,Completed,4.1,5.0,10,29055.92,34.87,29021.05
ORD10419,CUST1069,2025-01-29,60.0,Male,Peshawar,Marketing,Laptop,Accessories,4,121665.76,29.98,Card,Pending,4.0,3.0,5,486663.04,145901.58,340761.46
ORD10420,CUST1070,2025-01-30,54.0,Female,Peshawar,HR,Tablet,Office,5,228243.8,24.07,JazzCash,Completed,3.4,4.0,3,1141219.0,274691.41,866527.59
ORD10421,CUST1071,2025-01-31,50.0,Male,Gujranwala,Operations,Monitor,Accessories,7,152785.57,23.6,JazzCash,Returned,3.5,7.0,2,1069498.99,252401.76,817097.23
ORD10422,CUST1072,2025-01-31,25.0,Male,Lahore,Finance,Tablet,Office,3,136828.57,15.29,Cash,Completed,3.6,4.0,11,410485.71,62763.27,347722.44
ORD10423,CUST1073,2025-02-01,61.0,Female,Burewala,Sales,Printer,Office,6,62811.17,9.0,EasyPaisa,Pending,3.5,9.0,14,376867.02,33918.03,342948.99
ORD10424,CUST1074,2025-02-02,61.0,Male,Burewala,Marketing,Smartwatch,Accessories,4,86147.23,4.54,JazzCash,Completed,3.2,11.0,4,344588.92,15644.34,328944.58
ORD10425,CUST1075,2025-02-03,22.0,Female,Gujranwala,HR,Laptop,Office,7,213086.08,8.54,Bank Transfer,Completed,4.9,12.0,8,1491602.56,127382.86,1364219.7
ORD10426,CUST1076,2025-02-04,56.0,Female,Rawalpindi,Finance,Phone,Office,6,140024.92,11.28,JazzCash,Cancelled,3.9,14.0,9,840149.52,94768.87,745380.65
ORD10427,CUST1077,2025-02-05,21.0,Female,Rawalpindi,Finance,Headphones,Office,5,128928.18,22.69,Card,Completed,4.1,13.0,9,644640.9,146269.02,498371.88
ORD10428,CUST1078,2025-02-06,23.0,Male,Rawalpindi,Finance,Monitor,Electronics,5,25345.14,16.19,JazzCash,Completed,,13.0,11,126725.7,20516.89,106208.81
ORD10429,CUST1079,2025-02-07,62.0,Male,Multan,Finance,Printer,Accessories,3,4499.03,2.32,EasyPaisa,Completed,1.9,10.0,13,13497.09,313.13,13183.96
ORD10430,CUST1080,2025-02-08,49.0,Male,Peshawar,Operations,Tablet,Electronics,3,240939.45,0.54,JazzCash,Completed,1.3,2.0,13,722818.35,3903.22,718915.13
ORD10431,CUST1081,2025-02-09,47.0,Female,Multan,Finance,Mouse,Accessories,7,94558.05,3.07,Cash,Completed,2.9,5.0,11,661906.35,20320.52,641585.83
ORD10432,CUST1082,2025-02-10,64.0,Male,Lahore,Marketing,Webcam,Accessories,2,151001.66,12.31,JazzCash,Completed,3.1,8.0,10,302003.32,37176.61,264826.71
ORD10433,CUST1083,2025-02-11,52.0,Female,Gujranwala,HR,Laptop,Office,4,20388.91,28.0,EasyPaisa,Completed,4.3,14.0,9,81555.64,22835.58,58720.06
ORD10434,CUST1084,2025-02-12,57.0,Male,Burewala,Operations,Laptop,Accessories,7,170937.01,19.12,Cash,Completed,2.8,5.0,2,1196559.07,228782.09,967776.98
ORD10435,CUST1085,2025-02-13,33.0,Female,Peshawar,Finance,Printer,Electronics,4,233175.39,24.05,Bank Transfer,Completed,3.3,10.0,4,932701.56,224314.73,708386.83
ORD10436,CUST1086,2025-02-14,30.0,Male,Multan,IT,Tablet,Electronics,3,144128.48,13.99,Cash,Completed,3.1,12.0,9,432385.44,60490.72,371894.72
ORD10437,CUST1087,2025-02-15,59.0,Male,Multan,IT,Keyboard,Electronics,5,31965.77,10.85,Card,Completed,1.2,8.0,4,159828.85,17341.43,142487.42
ORD10438,CUST1088,2025-02-16,47.0,Male,Faisalabad,HR,Laptop,Accessories,3,145639.52,3.25,Cash,Completed,3.5,8.0,8,436918.56,14199.85,422718.71
ORD10439,CUST1089,2025-02-17,36.0,Female,Multan,Sales,Keyboard,Electronics,5,191703.63,26.28,Bank Transfer,Completed,4.3,9.0,10,958518.15,251898.57,706619.58
ORD10440,CUST1090,2025-02-17,34.0,Female,Sialkot,Sales,Mouse,Accessories,7,101900.93,23.49,JazzCash,Returned,,10.0,11,713306.51,167555.7,545750.81
ORD10441,CUST1091,2025-02-18,36.0,Male,Burewala,Operations,Printer,Electronics,5,220019.52,5.04,Cash,Completed,3.4,6.0,9,1100097.6,55444.92,1044652.68
ORD10442,CUST1092,2025-02-19,45.0,Male,Sialkot,Operations,Tablet,Electronics,3,162346.4,15.37,Cash,Cancelled,3.4,12.0,10,487039.2,74857.93,412181.27
ORD10443,CUST1093,2025-02-20,43.0,Female,Burewala,Operations,Tablet,Accessories,1,224862.61,14.62,Cash,Cancelled,1.7,4.0,3,224862.61,32874.91,191987.7
ORD10444,CUST1094,2025-02-21,54.0,Female,Gujranwala,Sales,Smartwatch,Electronics,4,156064.58,18.75,Cash,Pending,1.5,12.0,0,624258.32,117048.43,507209.89
ORD10445,CUST1095,2025-02-22,43.0,Female,Burewala,IT,Webcam,Office,6,33256.35,28.39,Bank Transfer,Completed,4.9,11.0,9,199538.1,56648.87,142889.23
ORD10446,CUST1096,2025-02-23,40.0,Male,Sialkot,Sales,Monitor,Accessories,5,77768.08,17.39,EasyPaisa,Pending,2.6,3.0,4,388840.4,67619.35,321221.05
ORD10447,CUST1097,2025-02-24,26.0,Female,Burewala,Marketing,Monitor,Accessories,5,50847.84,16.21,EasyPaisa,Pending,1.9,12.0,0,254239.2,41212.17,213027.03
ORD10448,CUST1098,2025-02-25,29.0,Male,Gujranwala,Finance,Headphones,Accessories,1,227252.21,1.51,Cash,Completed,1.7,14.0,5,227252.21,3431.51,223820.7
ORD10449,CUST1099,2025-02-26,18.0,Female,Gujranwala,Operations,Phone,Office,7,190219.82,1.89,Bank Transfer,Completed,3.7,5.0,11,1331538.74,25166.08,1306372.66
ORD10450,CUST1100,2025-02-27,18.0,Male,Lahore,IT,Printer,Accessories,7,169261.39,5.62,Bank Transfer,Completed,3.4,6.0,15,1184829.73,66587.43,1118242.3
ORD10451,CUST1101,2025-02-28,64.0,Female,Burewala,HR,Mouse,Electronics,7,75591.1,0.97,Cash,Completed,3.6,3.0,9,529137.7,5132.64,524005.06
ORD10452,CUST1102,2025-03-01,51.0,Female,Faisalabad,HR,Tablet,Electronics,6,46419.17,22.3,Card,Completed,1.4,2.0,9,278515.02,62108.85,216406.17
ORD10453,CUST1103,2025-03-02,49.0,Female,Rawalpindi,Finance,Webcam,Electronics,2,189234.55,21.7,Cash,Completed,4.6,7.0,14,378469.1,82127.79,296341.31
ORD10454,CUST1104,2025-03-03,65.0,Female,Karachi,IT,Keyboard,Accessories,1,118802.41,4.08,Card,Completed,2.6,11.0,6,118802.41,4847.14,113955.27
ORD10455,CUST1105,2025-03-04,,Female,Gujranwala,Sales,Printer,Electronics,6,56834.49,25.08,Cash,Completed,2.3,5.0,0,341006.94,85524.54,255482.4
ORD10456,CUST1106,2025-03-05,57.0,Male,Islamabad,Sales,Headphones,Accessories,1,154347.18,4.64,Card,Completed,2.8,,9,154347.18,7161.71,147185.47
